SINOS_direct,D_SINOS_direct,SINOS_pinv,D_SINOS_pinv,SINOS_CG5,D_SINOS_CG5,SINOS_direct_time_ms,D_SINOS_direct_time_ms,SINOS_pinv_time_ms,D_SINOS_pinv_time_ms,SINOS_CG5_time_ms,D_SINOS_CG5_time_ms
8.03177591439061,1.0727043550031166,8.031775914390998,1.0727043550031166,2.8931609988837512,1.0630548074688153,29.43112497450784,29.326457995921373,0.9728749864734709,6.354833021759987,1.0303749586455524,0.8647919748909771
6.061254530285918,1.0829871809423404,6.061254530286433,1.0829871809423413,3.8159551141999124,1.073091225354602,28.863333980552852,36.939874989911914,2.0021250238642097,4.834332969039679,1.125624985434115,0.8340830099768937
6.451858482723446,1.0910991931563851,6.451858482724706,1.0910991931563847,3.1542500588838798,1.0818428896429935,28.67720799986273,41.904041019733995,1.1096250382252038,1.224583014845848,2.8867499786429107,1.536749943625182
6.598568306786246,1.0777522197802734,6.598568306788105,1.0777522197802722,3.8425518923470943,1.0673458294070506,34.87929195398465,31.49362502153963,1.1876249918714166,2.517666027415544,1.7850409494712949,5.3555830381810665
6.165101966323891,1.0876229452867217,6.165101966323578,1.0876229452867217,4.180231066278702,1.076444722562806,32.251833006739616,33.70875003747642,0.9891670197248459,3.9607079816050828,0.9545410284772515,1.3076249742880464
5.761687106209196,1.0827330387089562,5.761687106209231,1.082733038708956,4.14604253191398,1.0741785349401158,24.897915951441973,31.206375046167523,3.390124998986721,3.893208981025964,3.1271660118363798,15.923084050882608
7.3279168018928225,1.0857314538764546,7.327916801892409,1.0857314538764542,4.382494056128034,1.075262797338543,64.38287504715845,28.38741597952321,2.5447499938309193,16.38500002445653,7.583208032883704,3.7052090046927333
6.022849100557506,1.0770567019941804,6.022849100558341,1.0770567019941801,3.6316698970301293,1.0681252018544927,48.09162497986108,41.92266700556502,1.5851249918341637,1.7676670104265213,3.0215829610824585,0.7962500094436109
6.387916433548976,1.0766288933028754,6.3879164335481375,1.076628893302875,3.30692355714597,1.0677864768203975,33.12454198021442,25.62670799670741,0.9309169836342335,0.8627090137451887,1.2314579798839986,2.6957920053973794
7.022699176727427,1.0800976448727269,7.022699176727501,1.0800976448727269,2.9210313959293566,1.0706032091302407,31.525957980193198,37.09950001211837,4.626333015039563,1.4302090276032686,5.230667011346668,2.3253749823197722
6.536760953290749,1.080221729726133,6.536760953291813,1.0802217297261338,3.322976114146957,1.0710001447742599,48.59099996974692,26.843125000596046,7.482083979994059,4.372499999590218,2.151041990146041,1.07908301288262
6.284452204559518,1.0721559027341072,6.284452204560681,1.0721559027341079,2.8561772015165063,1.061218086618456,37.629792001098394,37.234417046420276,1.8522919854149222,2.488916041329503,0.8819579961709678,0.7380410097539425
6.319079007012837,1.0801764087227321,6.319079007012314,1.0801764087227324,3.51442551610008,1.0723271564316186,25.975083000957966,45.16833397792652,0.9560419712215662,3.938124980777502,10.183083999436349,2.1884170128032565
6.653694008223985,1.091357970531283,6.65369400822222,1.091357970531284,3.3965639355497386,1.082185165525406,35.62737500760704,64.61729196598753,5.1282079657539725,5.105416988953948,5.757874983828515,2.2032089764252305
8.114107657987281,1.0766138724723289,8.114107657986528,1.0766138724723289,3.7710793961404327,1.0664470998312385,38.55729103088379,27.657291037030518,2.2150420118123293,3.994832979515195,0.9807079914025962,0.9846669854596257
7.527561084393286,1.073546278042034,7.527561084396776,1.0735462780420335,4.567077304371693,1.0624444386284995,24.08195799216628,25.060417014174163,5.610874970443547,1.6315829707309604,0.9608329855836928,0.7884160149842501
